3278.277000000,2718.702000000,192663.745952409,0.076321688,3278.277000000
2256.562000000,3260.184000000,195343.965639826,0.072801099,2256.562000000
3438.574000000,2094.875000000,187758.669891935,0.239718585,3438.574000000
2683.330000000,3192.926000000,185353.162341482,0.081596569,2683.330000000
2079.693000000,2677.858000000,198243.976287265,0.188162164,2079.693000000
2587.537000000,1441.754000000,0.000000000,6.500000000,2587.537000000
3775.143000000,3545.680000000,175873.335413558,0.366270392,3775.143000000
2002.624000000,2245.000000000,207395.820445384,0.061131007,2002.624000000
2787.185000000,3054.613000000,172028.340553044,0.105550936,2787.185000000
2790.344000000,1724.504000000,194088.587759278,0.368001359,2790.344000000
1983.050000000,3046.426000000,168422.457508271,0.135369864,1983.050000000
2611.110000000,3109.651000000,173620.099190142,0.337857958,2611.110000000
3336.276000000,1901.180000000,172981.635921510,0.395622295,3336.276000000
2841.003000000,2960.503000000,178813.374869022,0.231579360,2841.003000000
1908.830000000,2065.585000000,167803.107829096,0.112871608,1908.830000000
1958.060000000,2046.483000000,181802.562377427,0.031112698,1958.060000000
2231.189000000,1572.584000000,0.000000000,6.500000000,2231.189000000
1917.744000000,2492.410000000,197333.127953651,0.152410630,1917.744000000
2114.562000000,2876.069000000,177664.230820362,0.670421509,2114.562000000
2391.389000000,1608.058000000,194625.615936124,0.230152124,2391.389000000
3045.147000000,3416.455000000,156891.711260786,0.089872131,3045.147000000
3231.709000000,2041.592000000,182305.596068107,0.096176920,3231.709000000
1800.776000000,2268.286000000,165348.401217116,0.050635956,1800.776000000
2672.976000000,1597.714000000,169044.093164327,0.083815273,2672.976000000
2907.392000000,1684.731000000,166724.721255107,0.024020824,2907.392000000
2945.738000000,2531.354000000,178978.143940897,0.608032894,2945.738000000
2707.044000000,3324.885000000,187240.589598680,0.175353928,2707.044000000
2686.790000000,3224.420000000,151077.573192500,0.184491192,2686.790000000
1819.682000000,2001.983000000,196607.463387911,0.216333077,1819.682000000
2817.030000000,1656.085000000,163530.965174459,0.312270716,2817.030000000
2129.118000000,1427.121000000,155024.378887105,0.152118375,2129.118000000
2702.740000000,3106.824000000,180467.914655673,0.130207527,2702.740000000
2660.199000000,3127.722000000,155453.319406079,0.137014598,2660.199000000
2081.088000000,3229.999000000,181300.916701702,0.138405202,2081.088000000
2922.698000000,1737.832000000,182978.473429542,0.663385258,2922.698000000
2486.698000000,2780.323000000,183653.834334835,0.214394496,2486.698000000
2629.284000000,1515.619000000,172345.520510917,0.181289823,2629.284000000
2449.379000000,1604.970000000,150799.534180180,0.365728041,2449.379000000
2261.316000000,3274.636000000,159661.424599342,0.180235956,2261.316000000
3316.166000000,2888.475000000,144145.138575821,3.512440177,3316.166000000
1918.043000000,2110.200000000,164437.172321494,0.060207973,1918.043000000
3090.657000000,2591.605000000,155167.227390724,0.090934042,3090.657000000
2263.880000000,3131.516000000,150660.706618675,0.114738834,2263.880000000
2275.520000000,3061.322000000,155167.227390724,0.209162616,2275.520000000
1912.610000000,1984.383000000,155167.227390724,0.064007812,1912.610000000
2481.165000000,3018.497000000,136269.919699487,1.381003259,2481.165000000
3124.438000000,2653.892000000,185012.043477186,0.252507426,3124.438000000
2765.111000000,3269.485000000,173460.262787929,0.295435272,2765.111000000
3212.147000000,1985.999000000,141644.592723852,0.036124784,3212.147000000
2928.645000000,2365.842000000,168888.469479092,3.207792543,2928.645000000
