2477.529000000,2052.636000000,0.000000000,6.500000000,2477.529000000
2262.757000000,2572.454000000,109043.554554366,3.968887502,2262.757000000
2791.574000000,2086.880000000,116842.273816733,1.823028798,2791.574000000
2242.103000000,1690.303000000,116412.602941049,3.738650157,2242.103000000
2362.553000000,2411.779000000,97095.700652883,4.111346373,2362.553000000
2069.577000000,2425.328000000,125314.117494142,3.031425572,2069.577000000
2646.014000000,2202.693000000,134276.496113787,3.649986849,2646.014000000
2414.070000000,1935.191000000,127526.370645973,4.168662136,2414.070000000
2462.307000000,2072.822000000,33915.638690582,4.238970276,2462.307000000
2479.149000000,2045.785000000,0.000000000,6.500000000,2479.149000000
2185.404000000,2422.418000000,126473.634747115,3.513158123,2185.404000000
562.982000000,452.010000000,12044.811285732,0.038897301,562.982000000
2516.967000000,1916.487000000,121898.959892487,1.448049723,2516.967000000
2483.071000000,2462.817000000,123708.630748927,4.489473243,2483.071000000
2547.643000000,2455.897000000,138675.582887189,3.325721877,2547.643000000
2913.559000000,2772.381000000,96471.715189617,4.888233321,2913.559000000
4984.027000000,1708.963000000,11705.770359631,0.054129474,4984.027000000
2547.482000000,2462.698000000,179804.269517744,1.384432375,2547.482000000
2763.053000000,2418.981000000,150938.489665495,5.401013609,2763.053000000
2116.447000000,3157.718000000,127291.674619357,3.078043047,2116.447000000
2410.756000000,1930.001000000,140734.313831835,0.234753062,2410.756000000
2507.258000000,2691.833000000,80909.589917838,5.328486464,2507.258000000
2467.180000000,2057.161000000,0.000000000,6.500000000,2467.180000000
2479.614000000,2039.389000000,13539.418114051,2.661263798,2479.614000000
2488.623000000,2054.730000000,0.000000000,6.500000000,2488.623000000
3112.809000000,2427.314000000,124394.162355831,2.637878883,3112.809000000
2456.327000000,2506.147000000,104520.144145844,4.390321287,2456.327000000
2062.073000000,2332.185000000,105974.164188310,1.640299058,2062.073000000
2469.021000000,2045.615000000,0.000000000,6.500000000,2469.021000000
1583.117000000,1931.915000000,7972.600453665,0.155756220,1583.117000000
2502.384000000,2212.667000000,126940.440196181,1.775885413,2502.384000000
2292.165000000,2411.671000000,65887.040433408,4.276933130,2292.165000000
2477.321000000,2064.176000000,0.000000000,6.500000000,2477.321000000
2348.814000000,2885.799000000,167494.287602644,2.216956923,2348.814000000
2940.075000000,2887.512000000,113448.824421117,5.171367324,2940.075000000
2861.231000000,2081.619000000,130256.678613669,3.373079454,2861.231000000
3689.026000000,2036.111000000,7827.084095906,0.153378617,3689.026000000
4045.986000000,605.001000000,3410.358226533,0.024351591,4045.986000000
2493.592000000,2063.683000000,57703.213533293,5.117246525,2493.592000000
2437.857000000,1966.786000000,35546.758199907,4.665640471,2437.857000000
2467.323000000,2061.949000000,0.000000000,6.500000000,2467.323000000
2180.092000000,2580.061000000,65463.617406728,4.955553753,2180.092000000
1888.742000000,2077.905000000,55769.917237568,5.482352506,1888.742000000
2470.984000000,2078.526000000,24010.433435693,5.416952372,2470.984000000
2473.965000000,2026.554000000,80760.686132898,3.330832479,2473.965000000
2157.998000000,2282.564000000,43531.135922964,5.267308421,2157.998000000
2778.641000000,2763.782000000,107250.666561571,5.330408052,2778.641000000
2351.051000000,2857.646000000,139187.424883930,2.396868791,2351.051000000
2640.174000000,2819.248000000,43291.237450283,4.929800199,2640.174000000
2479.614000000,2039.389000000,13539.418114051,3.862551618,2479.614000000
