2475.296000000,2053.228000000,234638.892446414,2.310141338,2475.296000000
2262.712000000,2576.476000000,91285.121933113,2.366471001,2262.712000000
2788.087000000,2088.885000000,60981.766399879,2.375078946,2788.087000000
2242.698000000,1688.388000000,53112.898185501,2.254481093,2242.698000000
2357.629000000,2409.402000000,56389.728033495,2.445843004,2357.629000000
2064.977000000,2424.116000000,44915.889010593,2.395513515,2064.977000000
2640.265000000,2202.162000000,29922.646366082,2.427313330,2640.265000000
2407.666000000,1935.447000000,26375.457408893,2.383113929,2407.666000000
2456.493000000,2071.126000000,19915.902890576,2.485313863,2456.493000000
2482.378000000,2044.187000000,942.757508527,3.602782952,2482.378000000
2183.562000000,2426.601000000,13134.090365327,2.273642232,2183.562000000
562.975000000,452.021000000,6873.849195903,0.048259714,562.975000000
2513.279000000,1917.402000000,11209.855128753,2.415162313,2513.279000000
2485.353000000,2464.088000000,11492.115972032,2.294874506,2485.353000000
2545.013000000,2460.173000000,13452.407051486,2.389644743,2545.013000000
2906.552000000,2772.276000000,10734.949358052,2.243276398,2906.552000000
4983.972000000,1709.018000000,4965.923214503,0.044045431,4983.972000000
2545.013000000,2460.173000000,13452.407051486,4.246314284,2545.013000000
2766.171000000,2420.344000000,8348.337537237,2.355156258,2766.171000000
2114.921000000,3161.632000000,8128.305161641,2.311704350,2114.921000000
2408.520000000,1928.588000000,2749.159896551,2.737000183,2408.520000000
2499.767000000,2692.407000000,6823.386941417,2.257406698,2499.767000000
2467.992000000,2055.578000000,3604.126286491,1.779110171,2467.992000000
2473.547000000,2042.199000000,3000.544002443,4.058943705,2473.547000000
2486.521000000,2056.367000000,3773.983525366,2.664239666,2486.521000000
3108.514000000,2426.300000000,5360.434578161,2.393349536,3108.514000000
2458.274000000,2505.630000000,5515.691912608,2.375864685,2458.274000000
2060.257000000,2331.394000000,4768.699981018,2.449510155,2060.257000000
2469.021000000,2045.615000000,0.000000000,6.500000000,2469.021000000
1582.973000000,1932.024000000,2481.989843507,0.045044423,1582.973000000
2500.839000000,2214.953000000,3865.449465983,2.441885337,2500.839000000
2285.672000000,2411.413000000,4134.281080471,2.421781989,2285.672000000
2475.067000000,2064.472000000,2761.849442075,2.273352590,2475.067000000
2345.445000000,2884.956000000,4161.021885175,2.341577246,2345.445000000
2938.223000000,2896.558000000,2290.867652768,4.768985217,2938.223000000
2859.672000000,2078.962000000,3567.795882886,2.293518912,2859.672000000
3688.967000000,2036.027000000,2642.408757322,0.061660360,3688.967000000
4045.974000000,605.018000000,1766.851298454,0.040199502,4045.974000000
2492.721000000,2069.443000000,2726.465458529,2.208818915,2492.721000000
2431.194000000,1966.177000000,3323.533035775,2.221574442,2431.194000000
2467.920000000,2066.644000000,1097.488555099,4.732804031,2467.920000000
2173.257000000,2578.922000000,3335.799966620,2.322930262,2173.257000000
1880.998000000,2078.184000000,3078.931309742,2.378959857,1880.998000000
2475.326000000,2073.992000000,477.309413929,2.382743167,2475.326000000
2473.430000000,2030.167000000,3159.366435683,2.429027172,2473.430000000
2150.474000000,2283.533000000,3206.269324505,2.384042156,2150.474000000
2781.836000000,2765.057000000,3435.579478999,2.250048888,2781.836000000
2347.775000000,2856.374000000,3156.457891299,2.228115796,2347.775000000
2633.202000000,2818.906000000,3348.112173861,2.467486575,2633.202000000
2476.777000000,2036.038000000,1255.451673687,2.377546004,2476.777000000
