2474.846000000,2054.570000000,189845.365666151,3.307392477,2474.846000000
2262.587000000,2576.583000000,141253.754462276,2.519016673,2262.587000000
2788.006000000,2089.134000000,112823.612164900,2.528691757,2788.006000000
2242.502000000,1688.768000000,94449.573250771,2.563479861,2242.502000000
2357.586000000,2409.536000000,100276.692299659,2.532715736,2357.586000000
2064.866000000,2424.298000000,83714.367443516,2.560956852,2064.866000000
2640.185000000,2202.384000000,56806.757410677,2.576222428,2640.185000000
2407.487000000,1935.729000000,48887.744389415,2.649702814,2407.487000000
2456.428000000,2071.379000000,36711.319968796,2.634471674,2456.428000000
2479.149000000,2045.785000000,0.000000000,6.500000000,2479.149000000
2183.379000000,2426.777000000,24524.490860720,2.503701660,2183.379000000
562.966000000,452.045000000,10232.929922808,0.072111026,562.966000000
2512.906000000,1920.210000000,7698.391619294,4.538644071,2512.906000000
2485.314000000,2464.226000000,20931.483034475,2.378801379,2485.314000000
2544.897000000,2460.100000000,19266.374595241,2.468094204,2544.897000000
2906.257000000,2772.472000000,19824.397628726,2.581398846,2906.257000000
4983.979000000,1709.016000000,5301.515066785,0.042296572,4983.979000000
2544.720000000,2464.779000000,17766.423082036,2.349513141,2544.720000000
2766.161000000,2420.497000000,15332.041990349,2.415355046,2766.161000000
2114.579000000,3161.754000000,15247.547676599,2.674332253,2114.579000000
2408.695000000,1925.540000000,2030.486002717,5.105063859,2408.695000000
2499.622000000,2692.667000000,12566.085200763,2.479455585,2499.622000000
2468.609000000,2055.842000000,9576.349769693,1.944685579,2468.609000000
2478.928000000,2035.658000000,2591.791134616,4.903007444,2478.928000000
2485.885000000,2057.165000000,4690.293284059,3.664132776,2485.885000000
3108.441000000,2426.385000000,9471.090794702,2.488714528,3108.441000000
2458.241000000,2505.791000000,10046.157902784,2.454254469,2458.241000000
2060.170000000,2331.588000000,8879.734893258,2.597693785,2060.170000000
2466.546000000,2042.703000000,5541.151189717,3.821697136,2466.546000000
1582.983000000,1932.014000000,2916.083798521,0.035902646,1582.983000000
2500.805000000,2215.332000000,7655.966069113,2.606876483,2500.805000000
2285.602000000,2411.628000000,8113.346052283,2.556770033,2285.602000000
2475.432000000,2063.443000000,2034.229743212,2.026230490,2475.432000000
2345.225000000,2884.989000000,7906.786279998,2.555678579,2345.225000000
2939.006000000,2891.059000000,3667.752315995,2.457244392,2939.006000000
2859.551000000,2079.232000000,6963.057796029,2.496674989,2859.551000000
3688.981000000,2036.017000000,3141.955284641,0.051244512,3688.981000000
4045.981000000,605.020000000,2060.629913270,0.042107007,4045.981000000
2492.450000000,2069.569000000,5440.013782467,2.506989430,2492.450000000
2431.004000000,1966.574000000,6516.283940608,2.528940490,2431.004000000
2468.005000000,2065.624000000,2110.571162884,3.737746514,2468.005000000
2173.151000000,2579.180000000,5893.862502406,2.508558351,2173.151000000
1880.891000000,2078.478000000,5633.781508509,2.578709949,1880.891000000
2473.183000000,2077.739000000,6606.934480076,3.094466190,2473.183000000
2473.219000000,2030.552000000,5997.910762555,2.769235454,2473.219000000
2150.281000000,2283.781000000,5691.149576288,2.651439609,2150.281000000
2781.609000000,2765.295000000,6148.936385126,2.549336580,2781.609000000
2347.571000000,2856.525000000,6014.506519776,2.473772221,2347.571000000
2633.013000000,2819.146000000,6257.487633544,2.743339753,2633.013000000
2478.928000000,2035.658000000,2591.791134616,0.203194488,2478.928000000
